TIMESTAMP,AGENTNAME,ORDERBOOK,INSTRUMENT_NAME,COUNTRY,SECTOR_LONGNAME,SUBSECTOR_LONGNAME,INDUSTRY_LONGNAME,HOLDING_RATIO,HOLDING,OB_HOLDING,INVESTS,LASTFIXEDPRICE,ESG,E,S,G,ESG_RATIO,E_RATIO,S_RATIO,G_RATIO
2019-04-07 15:27:47.900,Idiot-03,FR0000125338,CAPGEMINI,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.041392,-43341,1794,138,13,60.83,58.33,61.83,62.33,-2.51787536,-2.41439536,-2.55926736,-2.57996336
2019-04-07 15:26:01.774,Idiot-03,FR0000125007,SAINT GOBAIN,FR,MATERIALS & PROCESSING,BUILDING MATERIALS,BUILDING MATERIALS,0.274359,-43341,-11891,-1081,11,61.89,62,60,63.67,16.98007851,17.010258,16.46154,17.46843753
2019-04-07 15:24:40.622,Idiot-03,FR0000130809,SOCIETE GENERALE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,-0.271751,-43341,11778,906,13,61.22,59,64.33,60.33,-16.63659622,-16.033309,-17.48174183,-16.39473783
2019-04-07 15:28:42.608,Idiot-03,FR0000121204,WENDEL,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,DIVERSIFIED MANUFACTURING,-0.913961,-43341,39612,3301,12,49.61,49.67,51.17,48,-45.34160521,-45.39644287,-46.76738437,-43.870128
2019-04-07 15:26:34.956,Idiot-03,FR0000127771,VIVENDI SE,FR,CONSUMER DISCRETIONARY,MEDIA,RADIO & TELEVISION BROADCASTERS,-0.068087,-43341,2951,227,13,57.17,52.67,62.17,56.67,-3.89253379,-3.58614229,-4.23296879,-3.85849029
2019-04-07 15:28:12.340,Idiot-03,FR0012757854,SPIE,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENGINEERING & CONTRACTING,0.128100,-43341,-5552,-347,16,58.56,55,54.33,66.33,7.501536,7.0455,6.959673,8.496873
2019-04-07 15:26:00.458,Idiot-03,FR0000120271,TOTALENERGIES,FR,ENERGY,NON-RENEWABLE ENERGY,INTEGRATED OIL,-0.031840,-43341,1380,69,20,63.28,64,64.83,61,-2.0148352,-2.03776,-2.0641872,-1.94224
2019-04-07 15:25:35.110,Idiot-03,FR0010259150,IPSEN,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,-0.011444,-43341,496,31,16,58.28,55,57.83,62,-0.66695632,-0.62942,-0.66180652,-0.709528
2019-04-07 15:26:59.114,Idiot-03,FR0000050809,SOPRA STERIA GROUP,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.194780,-43341,-8442,-938,9,57.78,65.67,51.33,56.33,11.2543884,12.7912026,9.9980574,10.9719574
2019-04-07 15:26:43.698,Idiot-03,FR0010307819,LEGRAND,FR,PRODUCER DURABLES,SCIENTIFIC INSTRUMENTS & SERVICES,SCIENCTIFIC INSTRUMENTS ELECTRICAL,-0.041115,-43341,1782,594,3,65.17,64.33,64.83,66.33,-2.67946455,-2.64492795,-2.66548545,-2.72715795
2019-04-07 15:26:42.414,Idiot-03,FR0010040865,GECINA,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,OFFICE REIT,0.441268,-43341,-19125,-2125,9,65.44,67.33,61.33,67.67,28.87657792,29.71057444,27.06296644,29.86060556
2019-04-07 15:26:24.240,Idiot-03,FR0000131104,BNP PARIBAS ACT.A,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.130176,-43341,-5642,-434,13,63.5,61,65.83,63.67,8.266176,7.940736,8.56948608,8.28830592
2019-04-07 15:28:45.616,Idiot-03,FR0000120644,DANONE,FR,CONSUMER STAPLES,FOOD,FOOD,0.098982,-43341,-4290,-390,11,65.11,66,61.67,67.67,6.44471802,6.532812,6.10421994,6.69811194
2019-04-07 15:30:02.696,Idiot-03,FR0010908533,EDENRED,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,0.009136,-43341,-396,-44,9,57.94,59,56.5,58.33,0.52933984,0.539024,0.516184,0.53290288
2019-04-07 15:26:57.454,Idiot-03,FR0000120172,CARREFOUR,FR,CONSUMER STAPLES,PERSONAL CARE DRUGS & GROCERY,DRUG & GROCERY CHAINS,-0.021319,-43341,924,84,11,63.83,62.67,64.17,64.67,-1.36079177,-1.33606173,-1.36804023,-1.37869973
2019-04-07 15:25:58.860,Idiot-03,FR0000133308,ORANGE,FR,UTILITIES,UTILITIES,TELECOMMUNICATION UTILITIES,-0.109895,-43341,4763,433,11,60.56,55,67.67,59,-6.6552412,-6.044225,-7.43659465,-6.483805
2019-04-07 15:27:27.534,Idiot-03,FR0000184798,ORPEA,FR,HEALTH CARE SERVICES,HEALTH CARE SERVICES,HEALTH CARE FACILITIES,0.296855,-43341,-12866,-919,14,52.11,54.33,48.67,53.33,15.46911405,16.12813215,14.44793285,15.83127715
2019-04-07 15:29:01.784,Idiot-03,FR0000121220,SODEXO,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENVIRONMENT MAINTENANCE & SECURITY,0.053044,-43341,-2299,-209,11,64.67,64.33,66,63.67,3.43035548,3.41232052,3.500904,3.37731148
2019-04-07 15:26:23.018,Idiot-03,FR0000045072,CREDIT AGRICOLE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,2.439722,-43341,-105740,-5287,20,59.72,55.67,66.17,57.33,145.70019784,135.81932374,161.43640474,139.86926226
2019-04-07 15:29:16.166,Idiot-03,FR0010220475,ALSTOM,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,0.245033,-43341,-10620,-708,15,62.39,67.33,62.5,57.33,15.28760887,16.49807189,15.3145625,14.04774189
2019-04-07 15:27:01.558,Idiot-03,FR0000039299,BOLLORE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,-0.226852,-43341,9832,1229,8,56.94,59.67,57.83,53.33,-12.91695288,-13.53625884,-13.11885116,-12.09801716
2019-04-07 15:28:12.810,Idiot-03,FR0000054470,UBISOFT ENTERTAIN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,ELECTRONIC ENTERTAINMENT,0.007614,-43341,-330,-33,10,56,57.67,55.67,54.67,0.426384,0.43909938,0.42387138,0.41625738
2019-04-07 15:26:32.982,Idiot-03,FR0000073272,SAFRAN,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,0.740915,-43341,-32112,-2676,12,58.22,59.33,60,55.33,43.1360713,43.95848695,44.4549,40.99482695
2019-04-07 15:28:01.906,Idiot-03,FR0000125486,VINCI,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.245056,-43341,-10621,-817,13,62.56,62.67,61.67,63.33,15.33070336,15.35765952,15.11260352,15.51939648
2019-04-07 15:26:25.494,Idiot-03,FR0010411983,SCOR SE,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.037101,-43341,1608,134,12,55.11,50.33,58,57,-2.04463611,-1.86729333,-2.151858,-2.114757
2019-04-07 15:26:25.932,Idiot-03,FR0012435121,ELIS,FR,CONSUMER DISCRETIONARY,CONSUMER SERVICES,CONSUMER RENTAL & LEASE SERVICES,-0.812856,-43341,35230,2710,13,57.5,59,49.17,64.33,-46.73922,-47.958504,-39.96812952,-52.29102648
2019-04-07 15:26:27.248,Idiot-03,FR0000120693,PERNOD RICARD,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,0.187997,-43341,-8148,-679,12,64.22,64,63,65.67,12.07316734,12.031808,11.843811,12.34576299
2019-04-07 15:28:10.178,Idiot-03,FR0000121329,THALES,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,0.153941,-43341,-6672,-417,16,61.89,64.67,62,59,9.52740849,9.95536447,9.544342,9.082519
2019-04-07 15:30:00.722,Idiot-03,FR0010451203,REXEL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,CONSUMER ELECTRONICS,-0.017766,-43341,770,55,14,60.94,57,60.17,65.67,-1.08266004,-1.012662,-1.06898022,-1.16669322
2019-04-07 15:29:48.220,Idiot-03,FR0000120321,L'OREAL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,COSMETICS,-0.085923,-43341,3724,266,14,69.61,70.67,69.5,68.67,-5.98110003,-6.07217841,-5.9716485,-5.90033241
2019-04-07 15:26:34.580,Idiot-03,FR0010242511,EDF,FR,UTILITIES,UTILITIES,ELECTRICAL UTILITIES,0.208763,-43341,-9048,-754,12,60.17,66.67,61.5,52.33,12.56126971,13.91822921,12.8389245,10.92456779
2019-04-07 15:28:24.090,Idiot-03,FR0000120404,ACCOR,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,-0.132115,-43341,5726,409,14,62.33,61.67,60.33,65,-8.23472795,-8.14753205,-7.97049795,-8.587475
2019-04-07 15:28:11.588,Idiot-03,FR0000121964,KLEPIERRE,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,RETAIL REIT,-0.290717,-43341,12600,1260,10,61.94,63.33,59.17,63.33,-18.00701098,-18.41110761,-17.20172489,-18.41110761
2019-04-07 15:28:05.854,Idiot-03,FR0010313833,ARKEMA,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,DIVERSIFIED CHEMICALS,0.115548,-43341,-5008,-313,16,62.78,61.33,61,66,7.25410344,7.08655884,7.048428,7.626168
2019-04-07 15:26:35.614,Idiot-03,FR0000120503,BOUYGUES,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.049422,-43341,-2142,-238,9,60.5,56.33,63.5,61.67,2.990031,2.78394126,3.138297,3.04785474
2019-04-07 15:26:56.858,Idiot-03,FR0000130395,REMY COINTREAU,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,-0.309637,-43341,13420,671,20,56.33,56.33,56.33,56.33,-17.44185221,-17.44185221,-17.44185221,-17.44185221
2019-04-07 15:27:59.838,Idiot-03,FR0000051732,ATOS,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.004845,-43341,-210,-15,14,60.78,55.67,63.67,63,0.2944791,0.26972115,0.30848115,0.305235
2019-04-07 15:25:16.968,Idiot-03,FR0000130577,PUBLICIS GROUPE SA,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.159871,-43341,6929,533,13,56.22,56.33,56.33,56,-8.98794762,-9.00553343,-9.00553343,-8.952776
2019-04-07 15:24:58.606,Idiot-03,FR0000120073,AIR LIQUIDE,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,SPECIALTY CHEMICALS,0.170277,-43341,-7380,-615,12,61.78,59.67,62,63.67,10.51971306,10.16042859,10.557174,10.84153659
2019-04-07 15:24:45.854,Idiot-00,FR0000131104,BNP PARIBAS ACT.A,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.019169,-211065,-4046,-289,14,63.5,61,65.83,63.67,1.2172315,1.169309,1.26189527,1.22049023
2019-04-07 15:27:37.842,Idiot-00,FR0000121121,EURAZEO,FR,FINANCIAL SERVICES,INVESTMENT BANKING & BROKERAGE,ASSET MANAGEMENT & CUSTODIAN,0.059199,-211065,-12495,-833,15,60.06,63,55.17,62,3.55549194,3.729537,3.26600883,3.670338
2019-04-07 15:28:52.384,Idiot-00,FR0000120321,L'OREAL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,COSMETICS,-0.153279,-211065,32352,2696,12,69.61,70.67,69.5,68.67,-10.66975119,-10.83222693,-10.6528905,-10.52566893
2019-04-07 15:25:51.278,Idiot-00,FR0000127771,VIVENDI SE,FR,CONSUMER DISCRETIONARY,MEDIA,RADIO & TELEVISION BROADCASTERS,0.023234,-211065,-4904,-613,8,57.17,52.67,62.17,56.67,1.32828778,1.22373478,1.44445778,1.31667078
2019-04-07 15:27:18.572,Idiot-00,FR0000120404,ACCOR,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,0.047918,-211065,-10114,-778,13,62.33,61.67,60.33,65,2.98672894,2.95510306,2.89089294,3.11467
2019-04-07 15:28:25.218,Idiot-00,FR0000120644,DANONE,FR,CONSUMER STAPLES,FOOD,FOOD,0.005780,-211065,-1220,-122,10,65.11,66,61.67,67.67,0.3763358,0.38148,0.3564526,0.3911326
2019-04-07 15:30:03.354,Idiot-00,FR0000051732,ATOS,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.027574,-211065,5820,582,10,60.78,55.67,63.67,63,-1.67594772,-1.53504458,-1.75563658,-1.737162
2019-04-07 15:26:40.032,Idiot-00,FR0000121485,KERING,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,-0.008556,-211065,1806,129,14,59.94,59.33,61.17,59.33,-0.51284664,-0.50762748,-0.52337052,-0.50762748
2019-04-07 15:25:26.336,Idiot-00,FR0000121709,S.E.B.,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,HOUSEHOLD EQUIPMENT,0.015009,-211065,-3168,-264,12,61.61,59,62.83,63,0.92470449,0.885531,0.94301547,0.945567
2019-04-07 15:26:55.856,Idiot-00,FR0000131906,RENAULT,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO MOBILES,0.001061,-211065,-224,-14,16,60,63.67,62.33,54,0.06366,0.06755387,0.06613213,0.057294
2019-04-07 15:22:59.258,Idiot-00,FR0000120628,AXA,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.052462,-211065,11073,3691,3,65.5,60,66.83,69.67,-3.436261,-3.14772,-3.50603546,-3.65502754
2019-04-07 15:30:00.158,Idiot-00,FR0000121667,ESSILORLUXOTTICA,FR,HEALTH CARE SERVICES,MEDICAL EQUIPMENT & SERVICES,MEDICAL & DENTAL INSTRUMENTS,-0.342875,-211065,72369,6579,11,61.17,57.67,62.17,63.67,-20.97366375,-19.77360125,-21.31653875,-21.83085125
2019-04-07 15:25:45.512,Idiot-00,FR0010220475,ALSTOM,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,0.455120,-211065,-96060,-4803,20,62.39,67.33,62.5,57.33,28.3949368,30.6432296,28.445,26.0920296
2019-04-07 15:27:48.934,Idiot-00,FR0000121014,LVMH,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.162111,-211065,-34216,-2632,13,58.83,61.67,60.5,54.33,9.53699013,9.99738537,9.8077155,8.80749063
2019-04-07 15:25:38.870,Idiot-00,FR0000121972,SCHNEIDER ELECTRIC,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,0.033714,-211065,-7116,-593,12,64.72,63.33,66.5,64.33,2.18197008,2.13510762,2.241981,2.16882162
2019-04-07 15:25:06.690,Idiot-00,FR0000130395,REMY COINTREAU,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,-0.039864,-211065,8414,601,14,56.33,56.33,56.33,56.33,-2.24553912,-2.24553912,-2.24553912,-2.24553912
2019-04-07 15:29:20.114,Idiot-00,FR0012435121,ELIS,FR,CONSUMER DISCRETIONARY,CONSUMER SERVICES,CONSUMER RENTAL & LEASE SERVICES,-0.022220,-211065,4690,335,14,57.5,59,49.17,64.33,-1.27765,-1.31098,-1.0925574,-1.4294126
2019-04-07 15:29:11.090,Idiot-00,FR0000133308,ORANGE,FR,UTILITIES,UTILITIES,TELECOMMUNICATION UTILITIES,-0.022059,-211065,4656,582,8,60.56,55,67.67,59,-1.33589304,-1.213245,-1.49273253,-1.301481
2019-04-07 15:22:47.790,Idiot-00,FR0000120693,PERNOD RICARD,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,0.266742,-211065,-56300,-2815,20,64.22,64,63,65.67,17.13017124,17.071488,16.804746,17.51694714
2019-04-07 15:26:21.138,Idiot-00,FR0000045072,CREDIT AGRICOLE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.087555,-211065,-18480,-1680,11,59.72,55.67,66.17,57.33,5.2287846,4.87418685,5.79351435,5.01952815
2019-04-07 15:27:28.192,Idiot-00,FR0000121220,SODEXO,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENVIRONMENT MAINTENANCE & SECURITY,-0.011015,-211065,2325,155,15,64.67,64.33,66,63.67,-0.71234005,-0.70859495,-0.72699,-0.70132505
2019-04-07 15:25:58.140,Idiot-00,FR0000120271,TOTALENERGIES,FR,ENERGY,NON-RENEWABLE ENERGY,INTEGRATED OIL,0.026797,-211065,-5656,-404,14,63.28,64,64.83,61,1.69571416,1.715008,1.73724951,1.634617
2019-04-07 15:29:24.438,Idiot-00,FR0010307819,LEGRAND,FR,PRODUCER DURABLES,SCIENTIFIC INSTRUMENTS & SERVICES,SCIENCTIFIC INSTRUMENTS ELECTRICAL,-0.009551,-211065,2016,224,9,65.17,64.33,64.83,66.33,-0.62243867,-0.61441583,-0.61919133,-0.63351783
2019-04-07 15:25:28.028,Idiot-00,FR0010259150,IPSEN,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,-0.026778,-211065,5652,628,9,58.28,55,57.83,62,-1.56062184,-1.47279,-1.54857174,-1.660236
2019-04-07 15:27:41.790,Idiot-00,FR0000130403,CHRISTIAN DIOR,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.015999,-211065,-3377,-307,11,57.22,58,61,52.67,0.91546278,0.927942,0.975939,0.84266733
2019-04-07 15:25:02.084,Idiot-00,FR0000073272,SAFRAN,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,0.032407,-211065,-6840,-456,15,58.22,59.33,60,55.33,1.88673554,1.92270731,1.94442,1.79307931
2019-04-07 15:29:06.296,Idiot-00,FR0000039299,BOLLORE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,0.015843,-211065,-3344,-418,8,56.94,59.67,57.83,53.33,0.90210042,0.94535181,0.91620069,0.84490719
2019-04-07 15:29:58.560,Idiot-00,FR0000130452,EIFFAGE,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,-0.011977,-211065,2528,316,8,57.83,55.67,60.17,57.67,-0.69262991,-0.66675959,-0.72065609,-0.69071359
2019-04-07 15:26:28.784,Idiot-00,FR0000051807,TELEPERFORMANCE,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.020467,-211065,4320,270,16,56.72,54,52.83,63.33,-1.16088824,-1.105218,-1.08127161,-1.29617511
2019-04-07 15:27:27.158,Idiot-00,FR0000184798,ORPEA,FR,HEALTH CARE SERVICES,HEALTH CARE SERVICES,HEALTH CARE FACILITIES,-0.124653,-211065,26310,1754,15,52.11,54.33,48.67,53.33,-6.49566783,-6.77239749,-6.06686151,-6.64774449
2019-04-07 15:27:15.940,Idiot-00,FR0010208488,ENGIE,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,-0.152559,-211065,32200,3220,10,62.17,59.33,64.17,63,-9.48459303,-9.05132547,-9.78971103,-9.611217
2019-04-07 15:25:48.708,Idiot-00,FR0000050809,SOPRA STERIA GROUP,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.093284,-211065,19689,6563,3,57.78,65.67,51.33,56.33,-5.38994952,-6.12596028,-4.78826772,-5.25468772
2019-04-07 15:27:52.976,Idiot-00,FR0010908533,EDENRED,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,0.146400,-211065,-30900,-2060,15,57.94,59,56.5,58.33,8.482416,8.6376,8.2716,8.539512
2019-04-07 15:25:49.774,Idiot-00,FR0010242511,EDF,FR,UTILITIES,UTILITIES,ELECTRICAL UTILITIES,-0.061961,-211065,13078,1006,13,60.17,66.67,61.5,52.33,-3.72819337,-4.13093987,-3.8106015,-3.24241913
2019-04-07 15:25:09.040,Idiot-00,FR0000052292,HERMES INTL,FR,NOT CLASSIFIED,NOT CLASSIFIED,NOT CLASSIFIED,0.153696,-211065,-32440,-3244,10,53.67,53,52,56,8.24886432,8.145888,7.992192,8.606976
2019-04-07 15:28:13.186,Idiot-00,FR0000054470,UBISOFT ENTERTAIN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,ELECTRONIC ENTERTAINMENT,0.005950,-211065,-1256,-157,8,56,57.67,55.67,54.67,0.3332,0.3431365,0.3312365,0.3252865
2019-04-07 15:25:10.450,Idiot-00,FR0000071946,ALTEN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.068187,-211065,-14392,-1028,14,61.11,64.33,63,56,4.16690757,4.38646971,4.295781,3.818472
2019-04-07 15:26:32.450,Idiot-00,FR0010313833,ARKEMA,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,DIVERSIFIED CHEMICALS,-0.012237,-211065,2583,369,7,62.78,61.33,61,66,-0.76823886,-0.75049521,-0.746457,-0.807642
2019-04-07 15:26:43.542,Idiot-00,FR0010533075,GETLINK SE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,RAILROADS,0.153554,-211065,-32410,-3241,10,58.83,57.33,59.17,60,9.03358182,8.80325082,9.08579018,9.21324
2019-04-07 15:29:19.550,Idiot-00,FR0010040865,GECINA,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,OFFICE REIT,0.170847,-211065,-36060,-3005,12,65.44,67.33,61.33,67.67,11.18022768,11.50312851,10.47804651,11.56121649
2019-04-07 15:26:38.560,Idiot-00,FR0012757854,SPIE,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENGINEERING & CONTRACTING,0.028147,-211065,-5941,-457,13,58.56,55,54.33,66.33,1.64828832,1.548085,1.52922651,1.86699051
2019-04-07 15:27:03.000,Idiot-00,FR0000120503,BOUYGUES,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,-0.023452,-211065,4950,550,9,60.5,56.33,63.5,61.67,-1.418846,-1.32105116,-1.489202,-1.44628484
2019-04-07 15:25:42.128,Idiot-00,FR0000130809,SOCIETE GENERALE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.059763,-211065,-12614,-901,14,61.22,59,64.33,60.33,3.65869086,3.526017,3.84455379,3.60550179
2019-04-07 15:28:34.900,Idiot-00,FR0010340141,ADP,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,-0.012792,-211065,2700,270,10,63.5,65.67,63.83,61,-0.812292,-0.84005064,-0.81651336,-0.780312
2019-04-07 15:28:38.096,Idiot-00,FR0000124141,VEOLIA ENVIRON.,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,-0.019377,-211065,4090,409,10,59.17,58.33,59.83,59.33,-1.14653709,-1.13026041,-1.15932591,-1.14963741
2019-04-07 15:27:47.524,Idiot-00,FR0000125338,CAPGEMINI,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.004264,-211065,900,60,15,60.83,58.33,61.83,62.33,-0.25937912,-0.24871912,-0.26364312,-0.26577512
2019-04-07 15:26:06.098,Idiot-00,FR0010451203,REXEL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,CONSUMER ELECTRONICS,0.384715,-211065,-81200,-5800,14,60.94,57,60.17,65.67,23.4445321,21.928755,23.14830155,25.26423405
2019-04-07 15:25:25.208,Idiot-00,FR0000121147,FAURECIA,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO PARTS,0.051169,-211065,-10800,-720,15,52.89,50.67,56.67,51.33,2.70632841,2.59273323,2.89974723,2.62650477
2019-04-07 15:28:40.540,Idiot-00,FR0011981968,WORLDLINE,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.039798,-211065,8400,840,10,65.28,71,61.83,63,-2.59801344,-2.825658,-2.46071034,-2.507274
2019-04-07 15:25:22.576,Idiot-00,FR0006174348,BUREAU VERITAS,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,BACK OFFICE HR & CONSULTANT,0.028920,-211065,-6104,-872,7,55.89,54.33,53,60.33,1.6163388,1.5712236,1.53276,1.7447436
2019-04-07 15:28:59.810,Idiot-00,FR0000130577,PUBLICIS GROUPE SA,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,0.053893,-211065,-11375,-875,13,56.22,56.33,56.33,56,3.02986446,3.03579269,3.03579269,3.018008
2019-04-07 15:28:10.648,Idiot-00,FR0000121329,THALES,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,-0.031535,-211065,6656,416,16,61.89,64.67,62,59,-1.95170115,-2.03936845,-1.95517,-1.860565
2019-04-07 15:25:56.416,Idiot-00,FR0000120578,SANOFI,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,-0.105877,-211065,22347,2483,9,62.06,60.67,65.17,60.33,-6.57072662,-6.42355759,-6.90000409,-6.38755941
2019-04-07 15:28:07.170,Idiot-00,FR0000120073,AIR LIQUIDE,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,SPECIALTY CHEMICALS,0.010830,-211065,-2286,-254,9,61.78,59.67,62,63.67,0.6690774,0.6462261,0.67146,0.6895461
2019-04-07 15:26:57.078,Idiot-00,FR0000120172,CARREFOUR,FR,CONSUMER STAPLES,PERSONAL CARE DRUGS & GROCERY,DRUG & GROCERY CHAINS,-0.026977,-211065,5694,438,13,63.83,62.67,64.17,64.67,-1.72194191,-1.69064859,-1.73111409,-1.74460259
2019-04-07 15:28:11.212,Idiot-00,FR0000121964,KLEPIERRE,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,RETAIL REIT,-0.015767,-211065,3328,256,13,61.94,63.33,59.17,63.33,-0.97660798,-0.99852411,-0.93293339,-0.99852411
2019-04-07 15:29:07.988,Idiot-00,FR0010411983,SCOR SE,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.001151,-211065,243,27,9,55.11,50.33,58,57,-0.06343161,-0.05792983,-0.066758,-0.065607
2019-04-07 15:26:01.962,Idiot-00,FR0000125007,SAINT GOBAIN,FR,MATERIALS & PROCESSING,BUILDING MATERIALS,BUILDING MATERIALS,0.007765,-211065,-1639,-149,11,61.89,62,60,63.67,0.48057585,0.48143,0.4659,0.49439755
2019-04-07 15:26:23.238,Idiot-00,FR0000125486,VINCI,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.029678,-211065,-6264,-522,12,62.56,62.67,61.67,63.33,1.85665568,1.85992026,1.83024226,1.87950774
2019-04-07 15:28:42.138,Idiot-00,FR0000121204,WENDEL,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,DIVERSIFIED MANUFACTURING,-0.146812,-211065,30987,2817,11,49.61,49.67,51.17,48,-7.28334332,-7.29215204,-7.51237004,-7.046976
